usuario,id_ruta,tipo_error,link
jdaniel14,4275199,1,www.openstreetmap.org/relation/4275199#map=19/-12.0328086/-76.9646834
jdaniel14,4275199,3,www.openstreetmap.org/relation/4275199#map=19/-12.0707668/-76.9887024
jdaniel14,4275199,3,www.openstreetmap.org/relation/4275199#map=19/-12.026689/-77.0755003
jdaniel14,4275199,3,www.openstreetmap.org/relation/4275199#map=19/-12.0264707/-77.0752943
jdaniel14,4275199,1,www.openstreetmap.org/relation/4275199#map=19/-12.0775591/-76.9890453
jdaniel14,4275199,3,www.openstreetmap.org/relation/4275199#map=19/-12.0776268/-76.9891443
jdaniel14,4275199,6,www.openstreetmap.org/relation/4275199#map=19/-12.0546468/-76.9646725
GRPIAA3,4275251,3,www.openstreetmap.org/relation/4275251#map=19/-12.0332005/-76.9499451
GRPIAA3,4275251,3,www.openstreetmap.org/relation/4275251#map=19/-12.0331376/-76.9497765
GRPIAA3,4275251,1,www.openstreetmap.org/relation/4275251#map=19/-12.0781154/-77.0107659
GRPIAA3,4275251,3,www.openstreetmap.org/relation/4275251#map=19/-12.0143725/-76.9007417
GRPIAA3,4275251,3,www.openstreetmap.org/relation/4275251#map=19/-12.0396176/-76.9873974
GRPIAA3,4275251,3,www.openstreetmap.org/relation/4275251#map=19/-12.0396415/-76.9870983
GRPIAA3,4275251,3,www.openstreetmap.org/relation/4275251#map=19/-12.0309255/-76.943308
GRPIAA3,4275251,3,www.openstreetmap.org/relation/4275251#map=19/-12.0308687/-76.9430787
GRPIAA3,4275251,3,www.openstreetmap.org/relation/4275251#map=19/-12.0302818/-76.927731
GRPIAA3,4275251,3,www.openstreetmap.org/relation/4275251#map=19/-12.029965/-76.9273636
GRPIAA3,4275251,3,www.openstreetmap.org/relation/4275251#map=19/-12.0137275/-76.9014485
GRPIAA3,4275251,3,www.openstreetmap.org/relation/4275251#map=19/-12.0435181/-76.9701764
GRPIAA3,4275251,4,www.openstreetmap.org/relation/4275251#map=19/-12.0139767/-76.901158
GRPIAA3,4275251,4,www.openstreetmap.org/relation/4275251#map=19/-12.0143447/-76.9007699
GRPIAA3,4275251,3,www.openstreetmap.org/relation/4275251#map=19/-12.0434722/-76.9702982
GRPIAA3,4275251,3,www.openstreetmap.org/relation/4275251#map=19/-12.040103/-76.9844749
GRPIAA3,4275251,3,www.openstreetmap.org/relation/4275251#map=19/-12.0402341/-76.9841072
GRPIAA3,4275251,1,www.openstreetmap.org/relation/4275251#map=19/-11.9795205/-76.9055899
GRPIAA,4275312,1,www.openstreetmap.org/relation/4275312#map=19/-12.0307633/-77.0106684
GRPIAA,4275312,1,www.openstreetmap.org/relation/4275312#map=19/-12.0125104/-76.9030075
GRPIAA,4276570,3,www.openstreetmap.org/relation/4276570#map=19/-12.0453611/-76.9764357
GRPIAA,4276570,3,www.openstreetmap.org/relation/4276570#map=19/-12.0455577/-76.9768746
GRPIAA,4276570,1,www.openstreetmap.org/relation/4276570#map=19/-12.0469044/-76.981108
GRPIAA,4276570,3,www.openstreetmap.org/relation/4276570#map=19/-12.0677837/-76.9585394
GRPIAA,4276570,3,www.openstreetmap.org/relation/4276570#map=19/-12.0715038/-76.9567818
GRPIAA,4276570,3,www.openstreetmap.org/relation/4276570#map=19/-12.055078/-76.9647961
GRPIAA,4276570,3,www.openstreetmap.org/relation/4276570#map=19/-12.0716665/-76.9567292
GRPIAA,4276570,3,www.openstreetmap.org/relation/4276570#map=19/-12.0679163/-76.9584725
GRPIAA,4276570,3,www.openstreetmap.org/relation/4276570#map=19/-12.0551266/-76.9646574
GRPIAA,4276570,3,www.openstreetmap.org/relation/4276570#map=19/-12.0438922/-76.9791526
GRPIAA,4276570,1,www.openstreetmap.org/relation/4276570#map=19/-12.0438291/-76.9792579
GRPIAA,4276570,3,www.openstreetmap.org/relation/4276570#map=19/-12.0486391/-76.972702
GRPIAA,4276570,3,www.openstreetmap.org/relation/4276570#map=19/-12.0487183/-76.972667
GRPIAA,4276570,1,www.openstreetmap.org/relation/4276570#map=19/-12.078911/-76.9164039
GRPIAA3,4276585,1,www.openstreetmap.org/relation/4276585#map=19/-11.9651074/-76.9710595
GRPIAA3,4276585,1,www.openstreetmap.org/relation/4276585#map=19/-12.086251/-77.046111
GRPIAA3,4276585,3,www.openstreetmap.org/relation/4276585#map=19/-12.0584992/-77.0240695
GRPIAA3,4276585,3,www.openstreetmap.org/relation/4276585#map=19/-12.0584703/-77.0238798
GRPIAA3,4276585,3,www.openstreetmap.org/relation/4276585#map=19/-12.0277121/-77.0012101
GRPIAA3,4276585,3,www.openstreetmap.org/relation/4276585#map=19/-12.0278112/-77.0011693
GRPIAA3,4276585,3,www.openstreetmap.org/relation/4276585#map=19/-12.0445435/-77.0193611
GRPIAA3,4276585,3,www.openstreetmap.org/relation/4276585#map=19/-12.0447105/-77.0194024
GRPIAA3,4276585,4,www.openstreetmap.org/relation/4276585#map=19/-11.9848565/-77.0068074
GRPIAA3,4276585,3,www.openstreetmap.org/relation/4276585#map=19/-12.0712756/-77.0282761
GRPIAA3,4276585,4,www.openstreetmap.org/relation/4276585#map=19/-11.9847149/-77.0067686
GRPIAA3,4276585,3,www.openstreetmap.org/relation/4276585#map=19/-12.0701621/-77.0284276
GRPIAA3,4276585,3,www.openstreetmap.org/relation/4276585#map=19/-11.9651801/-76.9711288
GRPIAA3,4276585,1,www.openstreetmap.org/relation/4276585#map=19/-11.964134/-76.970164
jdaniel14,4276630,4,www.openstreetmap.org/relation/4276630#map=19/-12.0134974/-76.824978
jdaniel14,4276630,3,www.openstreetmap.org/relation/4276630#map=19/-12.0187743/-76.8981522
jdaniel14,4276630,3,www.openstreetmap.org/relation/4276630#map=19/-12.0190072/-76.8988501
jdaniel14,4276630,3,www.openstreetmap.org/relation/4276630#map=19/-12.0691419/-77.0117046
jdaniel14,4276630,1,www.openstreetmap.org/relation/4276630#map=19/-12.0691849/-77.0119961
jdaniel14,4276630,1,www.openstreetmap.org/relation/4276630#map=19/-12.0101403/-76.8297654
jdaniel14,4276630,3,www.openstreetmap.org/relation/4276630#map=19/-12.010065/-76.8297155
jdaniel14,4276630,1,www.openstreetmap.org/relation/4276630#map=19/-12.0329081/-76.8189101
jdaniel14,4276630,4,www.openstreetmap.org/relation/4276630#map=19/-12.0546179/-76.9646065
jdaniel14,4276630,1,www.openstreetmap.org/relation/4276630#map=19/-12.0650599/-77.0122745
jdaniel14,4276630,1,www.openstreetmap.org/relation/4276630#map=19/-12.0133634/-76.8250188
jdaniel14,4276630,4,www.openstreetmap.org/relation/4276630#map=19/-12.054681/-76.9647508
jdaniel14,4276630,3,www.openstreetmap.org/relation/4276630#map=19/-12.0097554/-76.8223059
jdaniel14,4276630,6,www.openstreetmap.org/relation/4276630#map=19/-12.0546468/-76.9646725
GRPIAA3,4276653,3,www.openstreetmap.org/relation/4276653#map=19/-12.07267/-77.0134896
GRPIAA3,4276653,3,www.openstreetmap.org/relation/4276653#map=19/-12.0691419/-77.0117046
GRPIAA3,4276653,1,www.openstreetmap.org/relation/4276653#map=19/-12.0691849/-77.0119961
GRPIAA3,4276653,1,www.openstreetmap.org/relation/4276653#map=19/-12.0391127/-77.0463017
GRPIAA3,4276653,3,www.openstreetmap.org/relation/4276653#map=19/-12.0728064/-77.0139724
GRPIAA3,4276653,1,www.openstreetmap.org/relation/4276653#map=19/-12.0526192/-76.983587
GRPIAA3,4276653,4,www.openstreetmap.org/relation/4276653#map=19/-12.0703698/-77.0300061
GRPIAA3,4276660,1,www.openstreetmap.org/relation/4276660#map=19/-11.878615/-77.0055285
GRPIAA3,4276660,1,www.openstreetmap.org/relation/4276660#map=19/-11.9331739/-76.968982
GRPIAA3,4276660,1,www.openstreetmap.org/relation/4276660#map=19/-11.9681201/-77.0041309
GRPIAA3,4276660,3,www.openstreetmap.org/relation/4276660#map=19/-12.0403425/-77.0179568
GRPIAA3,4276660,3,www.openstreetmap.org/relation/4276660#map=19/-11.9681596/-77.0044502
GRPIAA3,4276660,3,www.openstreetmap.org/relation/4276660#map=19/-12.0404408/-77.0183628
jdaniel14,4276666,3,www.openstreetmap.org/relation/4276666#map=19/-12.0187743/-76.8981522
jdaniel14,4276666,3,www.openstreetmap.org/relation/4276666#map=19/-12.0190072/-76.8988501
jdaniel14,4276666,3,www.openstreetmap.org/relation/4276666#map=19/-12.0691419/-77.0117046
jdaniel14,4276666,1,www.openstreetmap.org/relation/4276666#map=19/-12.0691849/-77.0119961
jdaniel14,4276666,1,www.openstreetmap.org/relation/4276666#map=19/-12.0140822/-76.8137991
jdaniel14,4276666,1,www.openstreetmap.org/relation/4276666#map=19/-12.0101403/-76.8297654
jdaniel14,4276666,3,www.openstreetmap.org/relation/4276666#map=19/-12.010065/-76.8297155
jdaniel14,4276666,1,www.openstreetmap.org/relation/4276666#map=19/-12.0140009/-76.8138045
jdaniel14,4276666,4,www.openstreetmap.org/relation/4276666#map=19/-12.0546179/-76.9646065
jdaniel14,4276666,1,www.openstreetmap.org/relation/4276666#map=19/-12.0153861/-76.8188899
jdaniel14,4276666,1,www.openstreetmap.org/relation/4276666#map=19/-12.0650599/-77.0122745
jdaniel14,4276666,1,www.openstreetmap.org/relation/4276666#map=19/-12.0134395/-76.8250724
jdaniel14,4276666,1,www.openstreetmap.org/relation/4276666#map=19/-12.0133634/-76.8250188
jdaniel14,4276666,1,www.openstreetmap.org/relation/4276666#map=19/-12.0123682/-76.8064023
jdaniel14,4276666,1,www.openstreetmap.org/relation/4276666#map=19/-12.0123734/-76.8064659
jdaniel14,4276666,1,www.openstreetmap.org/relation/4276666#map=19/-12.0115969/-76.8048405
jdaniel14,4276666,1,www.openstreetmap.org/relation/4276666#map=19/-12.0087322/-76.8316304
jdaniel14,4276666,1,www.openstreetmap.org/relation/4276666#map=19/-12.0085683/-76.8321561
jdaniel14,4276666,4,www.openstreetmap.org/relation/4276666#map=19/-12.054681/-76.9647508
jdaniel14,4276666,1,www.openstreetmap.org/relation/4276666#map=19/-12.0125992/-76.8091752
jdaniel14,4276666,6,www.openstreetmap.org/relation/4276666#map=19/-12.0546468/-76.9646725
jdaniel14,4276666,1,www.openstreetmap.org/relation/4276666#map=19/-12.0115655/-76.8033441
jdaniel14,4276666,3,www.openstreetmap.org/relation/4276666#map=19/-12.0115969/-76.8051087
GRPIAA3,4439267,3,www.openstreetmap.org/relation/4439267#map=19/-12.0491527/-77.0777517
GRPIAA3,4439267,1,www.openstreetmap.org/relation/4439267#map=19/-12.0717644/-77.0113431
GRPIAA3,4439267,1,www.openstreetmap.org/relation/4439267#map=19/-12.0260594/-77.0749252
GRPIAA3,4439267,1,www.openstreetmap.org/relation/4439267#map=19/-12.0728064/-77.0139724
GRPIAA3,4439267,1,www.openstreetmap.org/relation/4439267#map=19/-12.0080823/-76.9608014
GRPIAA3,4439267,3,www.openstreetmap.org/relation/4439267#map=19/-12.0559722/-77.080895
GRPIAA3,4439267,3,www.openstreetmap.org/relation/4439267#map=19/-12.0357867/-77.0776993
GRPIAA3,4439267,3,www.openstreetmap.org/relation/4439267#map=19/-12.0356845/-77.0777617
GRPIAA3,4439267,1,www.openstreetmap.org/relation/4439267#map=19/-12.0251514/-77.0776521
GRPIAA3,4439267,3,www.openstreetmap.org/relation/4439267#map=19/-12.0599962/-77.0791463
GRPIAA3,4439267,4,www.openstreetmap.org/relation/4439267#map=19/-12.0589468/-77.0794063
GRPIAA3,4439267,3,www.openstreetmap.org/relation/4439267#map=19/-12.040153/-76.9977063
GRPIAA3,4439267,3,www.openstreetmap.org/relation/4439267#map=19/-12.0404014/-76.9976279
GRPIAA3,4439267,3,www.openstreetmap.org/relation/4439267#map=19/-12.0725868/-77.0140382
GRPIAA3,4439267,3,www.openstreetmap.org/relation/4439267#map=19/-12.0399561/-76.9975684
GRPIAA3,4439267,1,www.openstreetmap.org/relation/4439267#map=19/-12.070698/-77.0779828
GRPIAA3,4439267,3,www.openstreetmap.org/relation/4439267#map=19/-12.0702659/-77.0778951
GRPIAA3,4439267,3,www.openstreetmap.org/relation/4439267#map=19/-12.0718968/-77.0116174
GRPIAA3,4439267,3,www.openstreetmap.org/relation/4439267#map=19/-12.026689/-77.0755003
GRPIAA3,4439267,1,www.openstreetmap.org/relation/4439267#map=19/-12.0493457/-77.0780627
GRPIAA3,4439267,1,www.openstreetmap.org/relation/4439267#map=19/-12.0399508/-76.9974205
GRPIAA3,4439529,3,www.openstreetmap.org/relation/4439529#map=19/-12.0589616/-77.0299573
GRPIAA3,4439529,3,www.openstreetmap.org/relation/4439529#map=19/-12.07267/-77.0134896
GRPIAA3,4439529,4,www.openstreetmap.org/relation/4439529#map=19/-12.0425581/-77.0239258
GRPIAA3,4439529,1,www.openstreetmap.org/relation/4439529#map=19/-11.9847669/-77.0066221
GRPIAA3,4439529,3,www.openstreetmap.org/relation/4439529#map=19/-12.0404408/-77.0183628
GRPIAA3,4439529,3,www.openstreetmap.org/relation/4439529#map=19/-12.0592437/-77.0299162
GRPIAA3,4439529,1,www.openstreetmap.org/relation/4439529#map=19/-12.0606494/-76.9784734
GRPIAA3,4439529,1,www.openstreetmap.org/relation/4439529#map=19/-12.0727833/-76.9929727
GRPIAA3,4439529,3,www.openstreetmap.org/relation/4439529#map=19/-12.0727173/-76.9928717
GRPIAA3,4439529,1,www.openstreetmap.org/relation/4439529#map=19/-12.0734601/-77.0164655
GRPIAA3,4439529,1,www.openstreetmap.org/relation/4439529#map=19/-12.0416705/-77.0214726
GRPIAA3,4439529,3,www.openstreetmap.org/relation/4439529#map=19/-12.0734555/-77.016449
GRPIAA3,4439529,3,www.openstreetmap.org/relation/4439529#map=19/-12.0425281/-77.0238188
GRPIAA3,4439529,4,www.openstreetmap.org/relation/4439529#map=19/-12.0426206/-77.0239826
GRPIAA3,4439529,4,www.openstreetmap.org/relation/4439529#map=19/-12.0428776/-77.0241563
GRPIAA3,4439529,3,www.openstreetmap.org/relation/4439529#map=19/-12.0403425/-77.0179568
GRPIAA3,4439529,3,www.openstreetmap.org/relation/4439529#map=19/-12.0728064/-77.0139724
GRPIAA3,4439529,1,www.openstreetmap.org/relation/4439529#map=19/-11.9672589/-76.9705458
GRPIAA3,4439529,4,www.openstreetmap.org/relation/4439529#map=19/-11.9847149/-77.0067686
GRPIAA3,4439529,4,www.openstreetmap.org/relation/4439529#map=19/-12.0701621/-77.0284276
GRPIAA3,4439529,4,www.openstreetmap.org/relation/4439529#map=19/-12.0427112/-77.0240468
GRPIAA3,4439529,1,www.openstreetmap.org/relation/4439529#map=19/-12.0718968/-77.0116174
GRPIAA3,4439529,3,www.openstreetmap.org/relation/4439529#map=19/-12.0721102/-77.01159
GRPIAA3,4439529,1,www.openstreetmap.org/relation/4439529#map=19/-12.0416672/-77.0214403
GRPIAA3,4439529,1,www.openstreetmap.org/relation/4439529#map=19/-11.9848565/-77.0068074
GRPIAA3,4439529,3,www.openstreetmap.org/relation/4439529#map=19/-12.0430833/-77.0242765
GRPIAA3,4439613,5,www.openstreetmap.org/relation/4439613#map=19/-12.0370465/-76.9628534
GRPIAA3,4439613,3,www.openstreetmap.org/relation/4439613#map=19/-12.0520809/-76.9710984
GRPIAA3,4439613,3,www.openstreetmap.org/relation/4439613#map=19/-12.0308978/-76.943478
GRPIAA3,4439613,8,www.openstreetmap.org/relation/4439613#map=19/-12.0370198/-76.9628081
GRPIAA3,4439613,4,www.openstreetmap.org/relation/4439613#map=19/-12.0600761/-77.0410113
GRPIAA3,4439613,3,www.openstreetmap.org/relation/4439613#map=19/-12.0330015/-76.9498126
GRPIAA3,4439613,3,www.openstreetmap.org/relation/4439613#map=19/-12.0330706/-76.9499829
GRPIAA3,4439613,3,www.openstreetmap.org/relation/4439613#map=19/-11.9908079/-77.0716502
GRPIAA3,4439613,1,www.openstreetmap.org/relation/4439613#map=19/-12.0277396/-76.9438743
GRPIAA3,4439613,4,www.openstreetmap.org/relation/4439613#map=19/-12.0602491/-77.0409975
GRPIAA3,4439613,1,www.openstreetmap.org/relation/4439613#map=19/-11.9368431/-77.0880987
GRPIAA3,4439613,5,www.openstreetmap.org/relation/4439613#map=19/-12.0369793/-76.9627392
GRPIAA3,4439613,1,www.openstreetmap.org/relation/4439613#map=19/-12.0449687/-76.9742795
GRPIAA3,4439613,3,www.openstreetmap.org/relation/4439613#map=19/-11.9698845/-77.0800755
GRPIAA3,4439613,3,www.openstreetmap.org/relation/4439613#map=19/-12.0517776/-76.9712534
GRPIAA3,4439613,3,www.openstreetmap.org/relation/4439613#map=19/-12.0487183/-76.972667
GRPIAA3,4439613,3,www.openstreetmap.org/relation/4439613#map=19/-12.0595363/-77.0363958
GRPIAA3,4439613,3,www.openstreetmap.org/relation/4439613#map=19/-12.0596088/-77.0365204
GRPIAA3,4439613,3,www.openstreetmap.org/relation/4439613#map=19/-12.0309255/-76.943308
GRPIAA3,4439613,1,www.openstreetmap.org/relation/4439613#map=19/-12.0728064/-77.0139724
GRPIAA3,4439613,3,www.openstreetmap.org/relation/4439613#map=19/-12.0725868/-77.0140382
GRPIAA3,4439613,3,www.openstreetmap.org/relation/4439613#map=19/-12.0088733/-77.0877431
GRPIAA3,4439613,3,www.openstreetmap.org/relation/4439613#map=19/-11.9912519/-77.0715783
GRPIAA3,4439613,1,www.openstreetmap.org/relation/4439613#map=19/-12.0212314/-77.0861722
GRPIAA3,4439613,3,www.openstreetmap.org/relation/4439613#map=19/-12.0406766/-76.9712969
GRPIAA3,4439613,1,www.openstreetmap.org/relation/4439613#map=19/-11.9764774/-77.0830732
GRPIAA3,4439613,1,www.openstreetmap.org/relation/4439613#map=19/-12.0449109/-76.9741466
GRPIAA3,4439613,3,www.openstreetmap.org/relation/4439613#map=19/-12.0486391/-76.972702
GRPIAA3,4439613,3,www.openstreetmap.org/relation/4439613#map=19/-12.0405472/-76.9712502
GRPIAA3,4442976,3,www.openstreetmap.org/relation/4442976#map=19/-12.0415091/-77.0205429
GRPIAA3,4442976,3,www.openstreetmap.org/relation/4442976#map=19/-12.1465354/-77.0090099
GRPIAA3,4442976,4,www.openstreetmap.org/relation/4442976#map=19/-12.142934/-77.007369
GRPIAA3,4442976,1,www.openstreetmap.org/relation/4442976#map=19/-12.1992417/-76.9598186
GRPIAA3,4442976,3,www.openstreetmap.org/relation/4442976#map=19/-12.1956715/-76.9592779
GRPIAA3,4442976,3,www.openstreetmap.org/relation/4442976#map=19/-12.032006/-77.0120709
GRPIAA3,4442976,1,www.openstreetmap.org/relation/4442976#map=19/-11.9557871/-76.9919538
GRPIAA3,4442976,1,www.openstreetmap.org/relation/4442976#map=19/-12.076185/-77.0276059
GRPIAA3,4442976,1,www.openstreetmap.org/relation/4442976#map=19/-12.2056585/-76.953359
GRPIAA3,4442976,1,www.openstreetmap.org/relation/4442976#map=19/-12.0426206/-77.0239826
GRPIAA3,4442976,1,www.openstreetmap.org/relation/4442976#map=19/-12.1465973/-77.0087172
GRPIAA3,4442976,1,www.openstreetmap.org/relation/4442976#map=19/-12.1926753/-76.9611703
GRPIAA3,4442976,1,www.openstreetmap.org/relation/4442976#map=19/-11.968132/-77.0042871
GRPIAA3,4442976,1,www.openstreetmap.org/relation/4442976#map=19/-12.1423142/-76.9907037
GRPIAA3,4442976,3,www.openstreetmap.org/relation/4442976#map=19/-12.0426427/-77.0238214
GRPIAA3,4442976,1,www.openstreetmap.org/relation/4442976#map=19/-12.192727/-76.9611502
GRPIAA3,4442976,3,www.openstreetmap.org/relation/4442976#map=19/-12.1424067/-77.0089878
GRPIAA3,4442976,3,www.openstreetmap.org/relation/4442976#map=19/-12.1930717/-76.9647871
GRPIAA3,4442976,1,www.openstreetmap.org/relation/4442976#map=19/-12.1929967/-76.9647658
GRPIAA3,4442976,3,www.openstreetmap.org/relation/4442976#map=19/-12.1476817/-76.9859301
GRPIAA3,4442976,3,www.openstreetmap.org/relation/4442976#map=19/-12.0416285/-77.0207836
GRPIAA3,4442976,3,www.openstreetmap.org/relation/4442976#map=19/-12.1420792/-76.9911746
GRPIAA3,4442976,3,www.openstreetmap.org/relation/4442976#map=19/-12.0764854/-77.0278264
GRPIAA3,4442976,3,www.openstreetmap.org/relation/4442976#map=19/-12.1476125/-76.986066
GRPIAA3,4442976,3,www.openstreetmap.org/relation/4442976#map=19/-12.0319833/-77.0121356
GRPIAA3,4442976,3,www.openstreetmap.org/relation/4442976#map=19/-12.1465992/-77.0090671
GRPIAA3,4442976,3,www.openstreetmap.org/relation/4442976#map=19/-11.9682276/-77.004227
GRPIAA3,4442976,3,www.openstreetmap.org/relation/4442976#map=19/-11.9557938/-76.9919986
GRPIAA3,4442976,1,www.openstreetmap.org/relation/4442976#map=19/-11.96588/-76.9715995
GRPIAA3,4443104,3,www.openstreetmap.org/relation/4443104#map=19/-12.0404408/-77.0183628
GRPIAA3,4443104,3,www.openstreetmap.org/relation/4443104#map=19/-12.1290439/-77.0015482
GRPIAA3,4443104,4,www.openstreetmap.org/relation/4443104#map=19/-11.9848565/-77.0068074
GRPIAA3,4443104,3,www.openstreetmap.org/relation/4443104#map=19/-12.1116642/-77.0003128
GRPIAA3,4443104,3,www.openstreetmap.org/relation/4443104#map=19/-12.1118153/-77.0002979
GRPIAA3,4443104,4,www.openstreetmap.org/relation/4443104#map=19/-12.0426206/-77.0239826
GRPIAA3,4443104,4,www.openstreetmap.org/relation/4443104#map=19/-12.0428776/-77.0241563
GRPIAA3,4443104,3,www.openstreetmap.org/relation/4443104#map=19/-12.0403425/-77.0179568
GRPIAA3,4443104,3,www.openstreetmap.org/relation/4443104#map=19/-11.9709847/-76.9923678
GRPIAA3,4443104,4,www.openstreetmap.org/relation/4443104#map=19/-11.9847149/-77.0067686
GRPIAA3,4443104,1,www.openstreetmap.org/relation/4443104#map=19/-12.0840121/-77.0043326
GRPIAA3,4443104,3,www.openstreetmap.org/relation/4443104#map=19/-12.0841841/-77.0043071
GRPIAA3,4443104,3,www.openstreetmap.org/relation/4443104#map=19/-12.2160762/-76.9416853
GRPIAA3,4443104,1,www.openstreetmap.org/relation/4443104#map=19/-12.1293495/-77.0009509
GRPIAA3,4443104,3,www.openstreetmap.org/relation/4443104#map=19/-12.0430833/-77.0242765
GRPIAA3,4443104,3,www.openstreetmap.org/relation/4443104#map=19/-12.0589616/-77.0299573
GRPIAA3,4443104,1,www.openstreetmap.org/relation/4443104#map=19/-11.9711027/-76.9923115
GRPIAA3,4443104,1,www.openstreetmap.org/relation/4443104#map=19/-12.0416705/-77.0214726
GRPIAA3,4443104,3,www.openstreetmap.org/relation/4443104#map=19/-12.0425281/-77.0238188
GRPIAA3,4443104,3,www.openstreetmap.org/relation/4443104#map=19/-12.0592437/-77.0299162
GRPIAA3,4443104,3,www.openstreetmap.org/relation/4443104#map=19/-12.1292238/-77.0014109
GRPIAA3,4443104,1,www.openstreetmap.org/relation/4443104#map=19/-12.1401236/-76.9932482
GRPIAA3,4443104,4,www.openstreetmap.org/relation/4443104#map=19/-12.0425581/-77.0239258
GRPIAA3,4443104,1,www.openstreetmap.org/relation/4443104#map=19/-12.0416672/-77.0214403
GRPIAA3,4443104,1,www.openstreetmap.org/relation/4443104#map=19/-12.2103473/-76.9318673
GRPIAA3,4443104,1,www.openstreetmap.org/relation/4443104#map=19/-12.2235587/-76.9504223
GRPIAA3,4443104,4,www.openstreetmap.org/relation/4443104#map=19/-12.0427112/-77.0240468
GRPIAA3,4443104,1,www.openstreetmap.org/relation/4443104#map=19/-11.9380328/-76.9737176
GRPIAA3,4443141,3,www.openstreetmap.org/relation/4443141#map=19/-12.0870334/-76.9966592
GRPIAA3,4443141,3,www.openstreetmap.org/relation/4443141#map=19/-12.0404408/-77.0183628
GRPIAA3,4443141,1,www.openstreetmap.org/relation/4443141#map=19/-11.9681201/-77.0041309
GRPIAA3,4443141,4,www.openstreetmap.org/relation/4443141#map=19/-12.0426206/-77.0239826
GRPIAA3,4443141,4,www.openstreetmap.org/relation/4443141#map=19/-12.0428776/-77.0241563
GRPIAA3,4443141,3,www.openstreetmap.org/relation/4443141#map=19/-12.0403425/-77.0179568
GRPIAA3,4443141,4,www.openstreetmap.org/relation/4443141#map=19/-12.0701621/-77.0284276
GRPIAA3,4443141,1,www.openstreetmap.org/relation/4443141#map=19/-12.0171208/-77.0021581
GRPIAA3,4443141,3,www.openstreetmap.org/relation/4443141#map=19/-12.0430833/-77.0242765
GRPIAA3,4443141,1,www.openstreetmap.org/relation/4443141#map=19/-12.1112309/-76.9938618
GRPIAA3,4443141,3,www.openstreetmap.org/relation/4443141#map=19/-12.0589616/-77.0299573
GRPIAA3,4443141,1,www.openstreetmap.org/relation/4443141#map=19/-12.0416705/-77.0214726
GRPIAA3,4443141,3,www.openstreetmap.org/relation/4443141#map=19/-12.0425281/-77.0238188
GRPIAA3,4443141,3,www.openstreetmap.org/relation/4443141#map=19/-12.1111351/-76.9938959
GRPIAA3,4443141,1,www.openstreetmap.org/relation/4443141#map=19/-12.0823485/-76.9973566
GRPIAA3,4443141,3,www.openstreetmap.org/relation/4443141#map=19/-12.0825257/-76.9973285
GRPIAA3,4443141,3,www.openstreetmap.org/relation/4443141#map=19/-12.0592437/-77.0299162
GRPIAA3,4443141,1,www.openstreetmap.org/relation/4443141#map=19/-11.9564075/-76.9977402
GRPIAA3,4443141,1,www.openstreetmap.org/relation/4443141#map=19/-11.9565519/-76.9978486
GRPIAA3,4443141,3,www.openstreetmap.org/relation/4443141#map=19/-11.9681596/-77.0044502
GRPIAA3,4443141,4,www.openstreetmap.org/relation/4443141#map=19/-12.0425581/-77.0239258
GRPIAA3,4443141,1,www.openstreetmap.org/relation/4443141#map=19/-12.0416672/-77.0214403
GRPIAA3,4443141,1,www.openstreetmap.org/relation/4443141#map=19/-12.1363458/-76.9428737
GRPIAA3,4443141,3,www.openstreetmap.org/relation/4443141#map=19/-12.0165741/-77.0021087
GRPIAA3,4443141,3,www.openstreetmap.org/relation/4443141#map=19/-12.0865947/-76.9967261
GRPIAA3,4443141,4,www.openstreetmap.org/relation/4443141#map=19/-12.0427112/-77.0240468
GRPIAA3,4443141,1,www.openstreetmap.org/relation/4443141#map=19/-11.9684407/-76.9854619
GRPIAA3,4443210,3,www.openstreetmap.org/relation/4443210#map=19/-12.0415091/-77.0205429
GRPIAA3,4443210,3,www.openstreetmap.org/relation/4443210#map=19/-12.0416285/-77.0207836
GRPIAA3,4443210,1,www.openstreetmap.org/relation/4443210#map=19/-12.0642105/-77.0376031
GRPIAA3,4443210,1,www.openstreetmap.org/relation/4443210#map=19/-12.014977/-76.9931742
GRPIAA3,4443210,3,www.openstreetmap.org/relation/4443210#map=19/-12.0426206/-77.0239826
GRPIAA3,4443210,3,www.openstreetmap.org/relation/4443210#map=19/-12.0641941/-77.0374618
GRPIAA3,4443210,1,www.openstreetmap.org/relation/4443210#map=19/-12.1099335/-77.0367271
GRPIAA3,4443210,1,www.openstreetmap.org/relation/4443210#map=19/-12.1107182/-77.0368038
GRPIAA3,4443210,1,www.openstreetmap.org/relation/4443210#map=19/-12.1220958/-77.0247066
GRPIAA3,4443210,3,www.openstreetmap.org/relation/4443210#map=19/-12.0426427/-77.0238214
GRPIAA3,4443293,3,www.openstreetmap.org/relation/4443293#map=19/-12.0589616/-77.0299573
GRPIAA3,4443293,4,www.openstreetmap.org/relation/4443293#map=19/-12.0425581/-77.0239258
GRPIAA3,4443293,1,www.openstreetmap.org/relation/4443293#map=19/-12.0416672/-77.0214403
GRPIAA3,4443293,1,www.openstreetmap.org/relation/4443293#map=19/-12.0080823/-76.9608014
GRPIAA3,4443293,1,www.openstreetmap.org/relation/4443293#map=19/-12.0208747/-76.9595109
GRPIAA3,4443293,3,www.openstreetmap.org/relation/4443293#map=19/-12.0213565/-76.9607333
