ID|NAME|TIPO|geom|idzona
12844||5|SRID=4326;LINESTRING (-76.896668 -12.009758,-76.895279 -12.011805)|0
12845||5|SRID=4326;LINESTRING (-76.895279 -12.011805,-76.893809 -12.013699)|0
12846||5|SRID=4326;LINESTRING (-76.893809 -12.013699,-76.892715 -12.015313)|0
12847||5|SRID=4326;LINESTRING (-76.892715 -12.015313,-76.891926 -12.015891)|0
12848||5|SRID=4326;LINESTRING (-76.892715 -12.015313,-76.892643 -12.015962,-76.892894 -12.016575)|0
12849|Las Torres|1|SRID=4326;LINESTRING (-76.898314 -12.01632,-76.897614 -12.018166)|0
12850||5|SRID=4326;LINESTRING (-76.898314 -12.01632,-76.900378 -12.017096)|0
12851|Huanchihuaylas|5|SRID=4326;LINESTRING (-76.900378 -12.017096,-76.89969 -12.018956)|0
12852||5|SRID=4326;LINESTRING (-76.895204 -12.017878,-76.895834 -12.016244,-76.89602 -12.016123)|0
12853||5|SRID=4326;LINESTRING (-76.89602 -12.016123,-76.897291 -12.016402,-76.89775 -12.016414)|0
12854||5|SRID=4326;LINESTRING (-76.89775 -12.016414,-76.898314 -12.01632)|0
12855||5|SRID=4326;LINESTRING (-76.89775 -12.016414,-76.89739 -12.01753,-76.897096 -12.018064)|0
12856|Pedro Ruiz Gallo|5|SRID=4326;LINESTRING (-76.897096 -12.018064,-76.895204 -12.017878)|0
12857||5|SRID=4326;LINESTRING (-76.930891 -12.040677,-76.924172 -12.038281)|0
12858||5|SRID=4326;LINESTRING (-76.894381 -12.021923,-76.896669 -12.022496,-76.896991 -12.022721,-76.90026 -12.023126)|0
12859|Miguel Grau|2|SRID=4326;LINESTRING (-76.900262 -12.024549,-76.894013 -12.023783)|0
12860||5|SRID=4326;LINESTRING (-76.90026 -12.023126,-76.900398 -12.023644,-76.900262 -12.024549)|0
12861|Alfonso Ugarte|2|SRID=4326;LINESTRING (-76.901018 -12.027683,-76.902273 -12.027858)|0
12862|S/N|5|SRID=4326;LINESTRING (-76.902949 -12.031344,-76.902411 -12.031328)|0
12863||5|SRID=4326;LINESTRING (-76.902411 -12.031328,-76.900968 -12.028726,-76.901018 -12.027683)|0
12864||5|SRID=4326;LINESTRING (-76.902273 -12.027858,-76.90199 -12.029583,-76.902801 -12.030821,-76.902949 -12.031344)|0
12865|Alberto Isola|5|SRID=4326;LINESTRING (-76.90292 -12.034138,-76.903187 -12.035613)|0
12866|Alberto Isola|5|SRID=4326;LINESTRING (-76.903187 -12.035613,-76.903359 -12.036562)|0
12867|Amauta|2|SRID=4326;LINESTRING (-76.905228 -12.035483,-76.905326 -12.036559)|0
12868|Amauta|2|SRID=4326;LINESTRING (-76.90511 -12.034197,-76.905228 -12.035483)|0
12869||5|SRID=4326;LINESTRING (-76.90511 -12.034197,-76.903807 -12.034216)|0
12870||5|SRID=4326;LINESTRING (-76.903807 -12.034216,-76.90292 -12.034138)|0
12871||5|SRID=4326;LINESTRING (-76.905228 -12.035483,-76.903709 -12.035374)|0
12872||5|SRID=4326;LINESTRING (-76.903709 -12.035374,-76.903187 -12.035613)|0
12873||5|SRID=4326;LINESTRING (-76.902949 -12.031344,-76.903563 -12.032661,-76.903807 -12.034216)|0
12874||5|SRID=4326;LINESTRING (-76.886086 -12.02556,-76.883205 -12.025169)|0
12875||5|SRID=4326;LINESTRING (-76.883205 -12.025169,-76.883598 -12.022441)|0
12876||5|SRID=4326;LINESTRING (-76.882371 -12.03293,-76.880703 -12.032676)|0
12877||5|SRID=4326;LINESTRING (-76.880703 -12.032676,-76.878292 -12.03371)|0
12878||5|SRID=4326;LINESTRING (-76.878292 -12.03371,-76.876716 -12.033547)|0
12879||5|SRID=4326;LINESTRING (-76.876716 -12.033547,-76.876531 -12.03313)|0
12880||5|SRID=4326;LINESTRING (-76.876531 -12.03313,-76.875493 -12.03342)|0
12881||5|SRID=4326;LINESTRING (-76.887618 -12.031933,-76.888341 -12.033311)|0
12882||5|SRID=4326;LINESTRING (-76.888341 -12.033311,-76.889713 -12.032985,-76.890362 -12.032767,-76.891771 -12.032169)|0
12883||5|SRID=4326;LINESTRING (-76.888341 -12.033311,-76.887396 -12.033592,-76.88582 -12.034771,-76.885728 -12.035007,-76.883466 -12.035895,-76.883076 -12.03624,-76.882372 -12.036548,-76.881482 -12.038543)|0
12884||5|SRID=4326;LINESTRING (-76.881482 -12.038543,-76.881908 -12.039395)|0
12885||5|SRID=4326;LINESTRING (-76.881908 -12.039395,-76.878589 -12.041263)|0
12886||5|SRID=4326;LINESTRING (-76.878589 -12.041263,-76.878163 -12.040954)|0
12887||5|SRID=4326;LINESTRING (-76.878163 -12.040954,-76.876921 -12.041154,-76.875938 -12.041462,-76.875716 -12.041444)|0
12888||5|SRID=4326;LINESTRING (-76.875716 -12.041444,-76.874232 -12.040102,-76.873917 -12.038942)|0
12889||5|SRID=4326;LINESTRING (-76.873917 -12.038942,-76.873435 -12.038216)|0
12890||5|SRID=4326;LINESTRING (-76.873917 -12.038942,-76.874455 -12.039214)|0
12891||5|SRID=4326;LINESTRING (-76.874455 -12.039214,-76.874585 -12.038198)|0
12892||5|SRID=4326;LINESTRING (-76.874585 -12.038198,-76.874214 -12.038071)|0
12893||5|SRID=4326;LINESTRING (-76.874214 -12.038071,-76.874381 -12.037709)|0
12894||5|SRID=4326;LINESTRING (-76.874381 -12.037709,-76.876179 -12.038361)|0
12895||5|SRID=4326;LINESTRING (-76.876179 -12.038361,-76.876402 -12.038923)|0
12896||5|SRID=4326;LINESTRING (-76.876402 -12.038923,-76.876791 -12.03876)|0
12897||5|SRID=4326;LINESTRING (-76.876791 -12.03876,-76.876828 -12.038579)|0
12898||5|SRID=4326;LINESTRING (-76.876828 -12.038579,-76.877533 -12.038234)|0
12899||5|SRID=4326;LINESTRING (-76.877533 -12.038234,-76.878608 -12.037745)|0
12900||5|SRID=4326;LINESTRING (-76.878608 -12.037745,-76.879665 -12.038361,-76.880499 -12.038452,-76.881389 -12.039014)|0
12901||5|SRID=4326;LINESTRING (-76.881389 -12.039014,-76.881482 -12.038543)|0
12902||5|SRID=4326;LINESTRING (-76.881389 -12.039014,-76.880981 -12.039721,-76.880833 -12.039776,-76.880759 -12.039794)|0
12903||5|SRID=4326;LINESTRING (-76.880759 -12.039794,-76.880091 -12.039431)|0
12904||5|SRID=4326;LINESTRING (-76.880091 -12.039431,-76.879053 -12.039268)|0
12905||5|SRID=4326;LINESTRING (-76.874585 -12.038198,-76.874622 -12.038089,-76.874992 -12.038107)|0
12906||5|SRID=4326;LINESTRING (-76.874992 -12.038107,-76.874992 -12.038651)|0
12907|Nestor Gambeta|1|SRID=4326;LINESTRING (-77.129133 -12.023217,-77.129113 -12.023312)|0
12908|Nestor Gambeta|1|SRID=4326;LINESTRING (-77.129113 -12.023312,-77.128973 -12.02398)|0
12909||5|SRID=4326;LINESTRING (-77.129113 -12.023312,-77.125806 -12.024706,-77.125395 -12.025222,-77.122198 -12.026484)|0
12910||5|SRID=4326;LINESTRING (-77.081916 -12.065139,-77.078209 -12.064258)|0
12911||5|SRID=4326;LINESTRING (-77.078209 -12.064258,-77.074818 -12.063451)|0
12912||5|SRID=4326;LINESTRING (-77.074818 -12.063451,-77.074891 -12.062747)|0
12913|Lurigancho|5|SRID=4326;LINESTRING (-76.986181 -12.021096,-76.986332 -12.019741,-76.98745 -12.018782,-76.990096 -12.017848)|0
12914|Emilio Fernandez|5|SRID=4326;LINESTRING (-77.034917 -12.073288,-77.030882 -12.072909)|0
12915|Paseo De La Republica|1|SRID=4326;LINESTRING (-77.032207 -12.069054,-77.031641 -12.070613)|0
12916|Jose Diaz|5|SRID=4326;LINESTRING (-77.033627 -12.065142,-77.034892 -12.06665,-77.034884 -12.066711)|0
12917|Santa Lucia|5|SRID=4326;LINESTRING (-76.981066 -12.06694,-76.981298 -12.066973,-76.983536 -12.067353,-76.983934 -12.067444)|0
12918||5|SRID=4326;LINESTRING (-76.981066 -12.06694,-76.981277 -12.065998)|0
12919||5|SRID=4326;LINESTRING (-76.981277 -12.065998,-76.981589 -12.064819)|0
12920|De Las Torres|2|SRID=4326;LINESTRING (-76.987456 -12.065884,-76.987687 -12.066771)|0
12921||5|SRID=4326;LINESTRING (-76.981589 -12.064819,-76.987456 -12.065884)|0
12922|El Sol|2|SRID=4326;LINESTRING (-77.019524 -12.139304,-77.018898 -12.13926)|0
12923|Nicolas De Pierola|2|SRID=4326;LINESTRING (-77.020602 -12.141452,-77.019591 -12.141606)|0
12924||5|SRID=4326;LINESTRING (-77.020602 -12.141452,-77.019524 -12.139304)|0
12925|Pedro Heraud|5|SRID=4326;LINESTRING (-77.016085 -12.139914,-77.017249 -12.138857)|0
12926|Catalino Miranda|5|SRID=4326;LINESTRING (-77.014757 -12.138475,-77.01788 -12.135792)|0
12927|Progreso|5|SRID=4326;LINESTRING (-77.017708 -12.141859,-77.017228 -12.141272)|0
12928|Progreso|5|SRID=4326;LINESTRING (-77.017228 -12.141272,-77.016085 -12.139914)|0
12929|Progreso|5|SRID=4326;LINESTRING (-77.016085 -12.139914,-77.014757 -12.138475)|0
12930|Pedro Heraud|5|SRID=4326;LINESTRING (-77.014489 -12.141362,-77.016085 -12.139914)|0
12931|Juan Luna Pizarro|5|SRID=4326;LINESTRING (-77.016107 -12.143198,-77.014489 -12.141362)|0
12932|Catalino Miranda|5|SRID=4326;LINESTRING (-77.013117 -12.139884,-77.014757 -12.138475)|0
12935||5|SRID=4326;LINESTRING (-77.012182 -12.140171,-77.012478 -12.139751)|0
12936||5|SRID=4326;LINESTRING (-77.012478 -12.139751,-77.012701 -12.139374)|0
12937|Juan Luna Pizarro|5|SRID=4326;LINESTRING (-77.012701 -12.139374,-77.013117 -12.139884)|0
14279|Pedro Elguera|5|SRID=4326;LINESTRING (-77.018329 -12.140669,-77.018751 -12.139378,-77.018898 -12.13926)|0
12939||5|SRID=4326;LINESTRING (-77.012375 -12.138722,-77.012138 -12.138882)|0
12940||5|SRID=4326;LINESTRING (-77.012138 -12.138882,-77.012478 -12.139751)|0
12941||5|SRID=4326;LINESTRING (-77.012138 -12.138882,-77.011663 -12.139041)|0
12942||5|SRID=4326;LINESTRING (-77.011663 -12.139041,-77.012152 -12.140128,-77.012152 -12.140084,-77.012182 -12.140171)|0
12943||5|SRID=4326;LINESTRING (-77.011663 -12.139041,-77.011382 -12.138229)|0
12944||5|SRID=4326;LINESTRING (-77.011382 -12.138229,-77.011693 -12.138056)|0
12945||5|SRID=4326;LINESTRING (-77.011693 -12.138056,-77.012138 -12.138882)|0
12946||5|SRID=4326;LINESTRING (-77.011382 -12.138229,-77.010878 -12.137563,-77.010478 -12.136389,-77.009929 -12.13581,-77.009681 -12.134684)|0
12947||5|SRID=4326;LINESTRING (-77.004491 -12.146005,-77.0028 -12.147182)|0
12948||5|SRID=4326;LINESTRING (-77.0028 -12.147182,-77.001442 -12.146362)|0
12949||5|SRID=4326;LINESTRING (-77.001442 -12.146362,-77.000546 -12.145684)|0
12950||5|SRID=4326;LINESTRING (-77.000546 -12.145684,-77.000459 -12.145458)|0
12951||5|SRID=4326;LINESTRING (-77.000459 -12.145458,-77.001066 -12.144836)|0
12952||5|SRID=4326;LINESTRING (-77.001066 -12.144836,-77.000806 -12.14461)|0
12953||5|SRID=4326;LINESTRING (-77.000806 -12.14461,-77.002697 -12.143323)|0
12954||5|SRID=4326;LINESTRING (-77.000546 -12.145684,-76.999881 -12.146475)|0
12955||5|SRID=4326;LINESTRING (-76.999881 -12.146475,-77.000517 -12.146927)|0
12956||5|SRID=4326;LINESTRING (-77.000517 -12.146927,-77.001442 -12.146362)|0
12957||5|SRID=4326;LINESTRING (-76.999881 -12.146475,-76.999187 -12.147012)|0
12958||5|SRID=4326;LINESTRING (-76.999187 -12.147012,-76.998436 -12.147662,-76.997713 -12.147747)|0
12959||5|SRID=4326;LINESTRING (-76.997713 -12.147747,-76.996268 -12.148679,-76.994828 -12.146343)|0
12960||5|SRID=4326;LINESTRING (-77.007388 -12.142981,-77.005096 -12.144008)|0
12961||5|SRID=4326;LINESTRING (-77.019553 -12.153668,-77.018438 -12.152636)|0
12962||5|SRID=4326;LINESTRING (-77.018438 -12.152636,-77.017109 -12.150008)|0
12963|Pazos|5|SRID=4326;LINESTRING (-77.017109 -12.150008,-77.01878 -12.149292)|0
12964||5|SRID=4326;LINESTRING (-77.017109 -12.150008,-77.016646 -12.14899)|0
12965||5|SRID=4326;LINESTRING (-76.982185 -12.20273,-76.983565 -12.201715)|0
12966||5|SRID=4326;LINESTRING (-76.983565 -12.201715,-76.983828 -12.201361)|0
12967||5|SRID=4326;LINESTRING (-76.983828 -12.201361,-76.983367 -12.200782)|0
12968||5|SRID=4326;LINESTRING (-76.983367 -12.200782,-76.98419 -12.200075)|0
12969||5|SRID=4326;LINESTRING (-76.98419 -12.200075,-76.984848 -12.200782)|0
12970||5|SRID=4326;LINESTRING (-76.984848 -12.200782,-76.984124 -12.20149,-76.983828 -12.201361)|0
12971||5|SRID=4326;LINESTRING (-76.989262 -12.199534,-76.990624 -12.198197)|0
12972||5|SRID=4326;LINESTRING (-76.989262 -12.199534,-76.986971 -12.197347)|0
12973||5|SRID=4326;LINESTRING (-76.986971 -12.197347,-76.988302 -12.195927)|0
12974||5|SRID=4326;LINESTRING (-76.988302 -12.195927,-76.990624 -12.198197)|0
12975||5|SRID=4326;LINESTRING (-76.990624 -12.198197,-76.991463 -12.197374)|0
12976||5|SRID=4326;LINESTRING (-76.983704 -12.194102,-76.985416 -12.195744)|0
12977|Volcan Coropuna|5|SRID=4326;LINESTRING (-76.984672 -12.196454,-76.983416 -12.195201)|0
12978|Volcan Coropuna|5|SRID=4326;LINESTRING (-76.985542 -12.197321,-76.984672 -12.196454)|0
12979|Volcan Coropuna|5|SRID=4326;LINESTRING (-76.986353 -12.19813,-76.985542 -12.197321)|0
12980||5|SRID=4326;LINESTRING (-76.985416 -12.195744,-76.986248 -12.196602)|0
12981||5|SRID=4326;LINESTRING (-76.986248 -12.196602,-76.986971 -12.197347)|0
12982||5|SRID=4326;LINESTRING (-76.985542 -12.197321,-76.986248 -12.196602)|0
12983||5|SRID=4326;LINESTRING (-76.986248 -12.196602,-76.987607 -12.195172)|0
12984||5|SRID=4326;LINESTRING (-76.987607 -12.195172,-76.988302 -12.195927)|0
12985|Cordillera La Viuda|5|SRID=4326;LINESTRING (-76.986896 -12.194382,-76.985416 -12.195744)|0
12986||5|SRID=4326;LINESTRING (-76.987607 -12.195172,-76.986896 -12.194382)|0
12987||5|SRID=4326;LINESTRING (-76.987607 -12.195172,-76.990384 -12.192883)|0
12988||5|SRID=4326;LINESTRING (-76.988302 -12.195927,-76.989229 -12.194976)|0
12989||5|SRID=4326;LINESTRING (-76.993753 -12.188817,-76.992441 -12.188878,-76.992391 -12.188486,-76.991705 -12.188563)|0
12990|Pedro Heraud|5|SRID=4326;LINESTRING (-77.013824 -12.141965,-77.014489 -12.141362)|0
12992||5|SRID=4326;LINESTRING (-76.840097 -12.30473,-76.831479 -12.295183,-76.831411 -12.295183)|0
12993||5|SRID=4326;LINESTRING (-76.831411 -12.295183,-76.834927 -12.29198)|0
12994||5|SRID=4326;LINESTRING (-76.834927 -12.29198,-76.844572 -12.301113)|0
12995||5|SRID=4326;LINESTRING (-76.831411 -12.295183,-76.830431 -12.294193,-76.826814 -12.292607)|0
12996||5|SRID=4326;LINESTRING (-76.923867 -12.204945,-76.922839 -12.204715)|0
12997||5|SRID=4326;LINESTRING (-76.922839 -12.204715,-76.922884 -12.20452)|0
12998||5|SRID=4326;LINESTRING (-76.923373 -12.206124,-76.923127 -12.206207)|0
12999||5|SRID=4326;LINESTRING (-76.923127 -12.206207,-76.922109 -12.205926,-76.921645 -12.205947,-76.920937 -12.20612,-76.920583 -12.206401,-76.918547 -12.206574)|0
13000|Pachacutec|1|SRID=4326;LINESTRING (-76.929514 -12.20404,-76.929081 -12.20484)|0
13001||5|SRID=4326;LINESTRING (-76.929514 -12.20404,-76.927994 -12.203136)|0
13002||5|SRID=4326;LINESTRING (-76.927994 -12.203136,-76.925385 -12.202439)|0
13003|Los Cedros|5|SRID=4326;LINESTRING (-76.924361 -12.205041,-76.925973 -12.205355)|0
13004||5|SRID=4326;LINESTRING (-76.92399 -12.206336,-76.924361 -12.205041)|0
13005||5|SRID=4326;LINESTRING (-76.950379 -12.190641,-76.95088 -12.18985)|0
13006||5|SRID=4326;LINESTRING (-76.95088 -12.18985,-76.951187 -12.190012,-76.95159 -12.189526)|0
13007||5|SRID=4326;LINESTRING (-76.95159 -12.189526,-76.953578 -12.190776)|0
13008||5|SRID=4326;LINESTRING (-76.953578 -12.190776,-76.954572 -12.189156)|0
13009|Ruta Nro LM 123 (A Pucusana)|4|SRID=4326;LINESTRING (-76.787684 -12.49238,-76.77883 -12.486273,-76.775464 -12.48505,-76.774212 -12.482911,-76.760577 -12.477544)|0
13011||5|SRID=4326;LINESTRING (-76.990422 -11.929491,-76.989828 -11.92794,-76.990629 -11.927318,-76.990901 -11.92649,-76.990962 -11.92615,-76.990841 -11.925942)|0
17157|Fernando Wiese|1|SRID=4326;LINESTRING (-76.999594 -11.974582,-76.998713 -11.973989,-76.996808 -11.972649,-76.996393 -11.97221)|0
17156|Canada|2|SRID=4326;LINESTRING (-76.991782 -12.079713,-76.993506 -12.080982)|0
17154|Enrique Meiggs|2|SRID=4326;LINESTRING (-77.087501 -12.049048,-77.087662 -12.047487)|0
17152|Argentina|1|SRID=4326;LINESTRING (-77.087662 -12.047487,-77.091023 -12.047795)|0
17153|Enrique Meiggs|2|SRID=4326;LINESTRING (-77.086684 -12.051518,-77.086882 -12.050271,-77.087501 -12.049048)|0
13246|Universitaria|5|SRID=4326;LINESTRING (-77.024357 -11.875044,-77.021925 -11.869709)|0
17076|Panamericana Sur|4|SRID=4326;LINESTRING (-76.976985 -12.117492,-76.977959 -12.111081)|0
14534|Venezuela|1|SRID=4326;LINESTRING (-77.08225 -12.06092,-77.0827 -12.06102)|0
17135|Elmer Faucett|1|SRID=4326;LINESTRING (-77.104299 -12.025477,-77.102814 -12.028203,-77.10266 -12.028523)|0
14244|Los Manzanos|5|SRID=4326;LINESTRING (-76.773314 -11.975464,-76.774216 -11.972774)|0
14239|Jorge Chavez|2|SRID=4326;LINESTRING (-76.686882 -11.925852,-76.687574 -11.926055,-76.68866 -11.926815)|0
14235|Antigua Panamericana Sur|4|SRID=4326;LINESTRING (-76.842336 -12.305166,-76.825153 -12.326965)|0
14238|Carretera Central|4|SRID=4326;LINESTRING (-76.686467 -11.926335,-76.684646 -11.924574)|0
14240|Miguel Grau|5|SRID=4326;LINESTRING (-76.686467 -11.926335,-76.686882 -11.925852)|0
14233|Acceso a Panamericana Sur|4|SRID=4326;LINESTRING (-76.920399 -12.254178,-76.920729 -12.254411,-76.920951 -12.254694,-76.921214 -12.255163,-76.921441 -12.25547,-76.921719 -12.255611,-76.922117 -12.255571,-76.922628 -12.255314,-76.923319 -12.254885,-76.92599 -12.253464)|0
14246|Nicolas Ayllon|4|SRID=4326;LINESTRING (-76.773274 -11.975587,-76.7769 -11.977375)|0
14266|Nicolas Ayllon|4|SRID=4326;LINESTRING (-76.784672 -11.979114,-76.781995 -11.978502)|0
14267|Union|5|SRID=4326;LINESTRING (-76.784723 -11.978916,-76.782013 -11.978316,-76.775816 -11.976715)|0
14268|Rio de la Plata|5|SRID=4326;LINESTRING (-76.785635 -11.976091,-76.783924 -11.97612,-76.779291 -11.974147)|0
14269|Las Azucenas|5|SRID=4326;LINESTRING (-76.784672 -11.979114,-76.784723 -11.978916)|0
14270|Las Azucenas|5|SRID=4326;LINESTRING (-76.784723 -11.978916,-76.785635 -11.976091)|0
14273|Aragon|2|SRID=4326;LINESTRING (-76.948368 -12.051126,-76.943517 -12.048958)|0
14284|Antonio Raymondi|5|SRID=4326;LINESTRING (-77.028159 -12.060325,-77.026515 -12.060103)|0
14285|Miguel Grau|1|SRID=4326;LINESTRING (-77.017426 -12.057525,-77.017487 -12.057486,-77.018443 -12.057616,-77.018474 -12.057665)|0
14286|Miguel Grau|1|SRID=4326;LINESTRING (-77.018474 -12.057665,-77.018412 -12.057699,-77.017457 -12.057572,-77.017426 -12.057525)|0
14287|Miguel Grau|5|SRID=4326;LINESTRING (-77.014793 -12.056635,-77.014894 -12.056609,-77.016536 -12.057311,-77.017371 -12.057458,-77.017426 -12.057525)|0
14288|Miguel Grau|5|SRID=4326;LINESTRING (-77.017426 -12.057525,-77.017354 -12.057566,-77.016486 -12.057425)|0
14363|Via Expresa Grau|3|SRID=4326;LINESTRING (-77.017426 -12.057525,-77.017335 -12.057531,-77.016496 -12.05739,-77.016454 -12.057371)|0
14290|Petit Thouars|2|SRID=4326;LINESTRING (-77.032386 -12.090531,-77.032509 -12.089687)|0
14291|Soledad|5|SRID=4326;LINESTRING (-77.031563 -12.090414,-77.032386 -12.090531)|0
14292|Las Gardenias|5|SRID=4326;LINESTRING (-77.026065 -12.089575,-77.026183 -12.088768)|0
14293|Las Gardenias|5|SRID=4326;LINESTRING (-77.026183 -12.088768,-77.02629 -12.088031)|0
14294|Jazmines|5|SRID=4326;LINESTRING (-77.027274 -12.089736,-77.026065 -12.089575)|0
14295|Los Mirtos|5|SRID=4326;LINESTRING (-77.027356 -12.088952,-77.026183 -12.088768)|0
14296|Paseo De La Republica|1|SRID=4326;LINESTRING (-77.024304 -12.088478,-77.023794 -12.089244)|0
14297|Los Mirtos|5|SRID=4326;LINESTRING (-77.026183 -12.088768,-77.025201 -12.088616)|0
14298|Paseo De La Republica|1|SRID=4326;LINESTRING (-77.025328 -12.086334,-77.024741 -12.087821)|0
14299|Las Lilas|5|SRID=4326;LINESTRING (-77.025328 -12.086334,-77.026511 -12.086509)|0
14300|Los Mirtos|5|SRID=4326;LINESTRING (-77.025201 -12.088616,-77.024304 -12.088478)|0
14301|Javier Prado Este|3|SRID=4326;LINESTRING (-77.024367 -12.090964,-77.025564 -12.091142,-77.025818 -12.091263)|0
14302|Las Begonias|5|SRID=4326;LINESTRING (-77.025201 -12.088616,-77.024913 -12.089437)|0
14303|Las Begonias|5|SRID=4326;LINESTRING (-77.024913 -12.089437,-77.02466 -12.090146)|0
14304|Las Begonias|5|SRID=4326;LINESTRING (-77.02466 -12.090146,-77.024367 -12.090964)|0
14305|Jazmines|5|SRID=4326;LINESTRING (-77.026065 -12.089575,-77.024913 -12.089437)|0
14306|Los Geranios|5|SRID=4326;LINESTRING (-77.02466 -12.090146,-77.025954 -12.090334)|0
14307|Universitaria (Aux)|5|SRID=4326;LINESTRING (-77.059897 -11.955406,-77.0597 -11.955183,-77.059724 -11.952385,-77.059946 -11.94929,-77.060357 -11.946504,-77.060674 -11.945959)|0
14308|Oscar R. Benavides (Aux.)|5|SRID=4326;LINESTRING (-77.077407 -12.049701,-77.078858 -12.049929)|0
14309|Universitaria|1|SRID=4326;LINESTRING (-77.077759 -12.049087,-77.078052 -12.049572,-77.078103 -12.049747,-77.078061 -12.050108,-77.078073 -12.050437,-77.078096 -12.050828)|0
14310|Oscar R. Benavides (Aux.)|5|SRID=4326;LINESTRING (-77.078858 -12.049929,-77.083325 -12.05063)|0
14311|Acceso a Universitaria|5|SRID=4326;LINESTRING (-77.077407 -12.049701,-77.077595 -12.049613,-77.07775 -12.049492,-77.077794 -12.049317,-77.077759 -12.049087)|0
14312|Acceso a Oscar R. Benavides|5|SRID=4326;LINESTRING (-77.077759 -12.049087,-77.077979 -12.04935,-77.078181 -12.049619,-77.078333 -12.04974,-77.0786 -12.04984,-77.078858 -12.049929)|0
14317|Oscar R. Benavides (Aux.)|5|SRID=4326;LINESTRING (-77.071308 -12.04933,-77.071524 -12.049532,-77.073687 -12.049776,-77.073873 -12.049623)|0
14318|Oscar R. Benavides (Aux.)|5|SRID=4326;LINESTRING (-77.071796 -12.049064,-77.077343 -12.049691,-77.077407 -12.049701)|0
14319|Oscar R. Benavides (Aux.)|5|SRID=4326;LINESTRING (-77.064885 -12.048644,-77.065323 -12.0484,-77.067491 -12.048619,-77.071796 -12.049064)|0
14320|Oscar R. Benavides (Aux.)|5|SRID=4326;LINESTRING (-77.071308 -12.04933,-77.07099 -12.049543,-77.067451 -12.049162,-77.067292 -12.048896)|0
14321|Oscar R. Benavides (Aux.)|5|SRID=4326;LINESTRING (-77.078852 -12.050571,-77.082064 -12.051131)|0
14324|Acceso a Oscar R. Benavides (Aux.)|5|SRID=4326;LINESTRING (-77.078096 -12.050828,-77.077984 -12.050556,-77.077804 -12.050424,-77.077571 -12.050344)|0
14325|Oscar R. Benavides (Aux.)|5|SRID=4326;LINESTRING (-77.078852 -12.050571,-77.077571 -12.050344)|0
14327|Oscar R. Benavides (Aux.)|5|SRID=4326;LINESTRING (-77.083325 -12.05063,-77.0863 -12.051155)|0
14328|Acceso a Oscar R. Benavides (Aux.)|5|SRID=4326;LINESTRING (-77.082927 -12.050907,-77.083325 -12.05063)|0
14329|Oscar R. Benavides|1|SRID=4326;LINESTRING (-77.086684 -12.051518,-77.087921 -12.051764)|0
14330|Acceso a Oscar R. Benavides|5|SRID=4326;LINESTRING (-77.0863 -12.051155,-77.086684 -12.051518)|0
14331|Epsilon|5|SRID=4326;LINESTRING (-77.088436 -12.05153,-77.088868 -12.049191)|0
14333|Oscar R. Benavides (Aux.)|5|SRID=4326;LINESTRING (-77.088436 -12.05153,-77.090296 -12.051921,-77.09051 -12.052237)|0
14334|Oscar R. Benavides (Aux.)|5|SRID=4326;LINESTRING (-77.09051 -12.052237,-77.090847 -12.052038,-77.095818 -12.052904,-77.096012 -12.05322)|0
14335|Oscar R. Benavides|1|SRID=4326;LINESTRING (-77.087921 -12.051764,-77.088378 -12.051846)|0
14336|Oscar R. Benavides (Aux.)|5|SRID=4326;LINESTRING (-77.096012 -12.05322,-77.095741 -12.053451,-77.088106 -12.052089,-77.087921 -12.051764)|0
14337|Oscar R. Benavides (Aux.)|5|SRID=4326;LINESTRING (-77.105827 -12.055003,-77.105549 -12.055112,-77.099359 -12.053856)|0
14341|Oscar R. Benavides (Aux.)|5|SRID=4326;LINESTRING (-77.105827 -12.055003,-77.105962 -12.0552,-77.107497 -12.055538)|0
14339|Oscar R. Benavides (Aux.)|5|SRID=4326;LINESTRING (-77.114359 -12.057051,-77.107876 -12.055624)|0
14340|Oscar R. Benavides (Aux.)|5|SRID=4326;LINESTRING (-77.105827 -12.055003,-77.10611 -12.054834,-77.114458 -12.056633)|0
14342|Avenida 2|2|SRID=4326;LINESTRING (-77.107568 -12.055929,-77.107413 -12.056599)|0
14343|Oscar R. Benavides (Aux.)|5|SRID=4326;LINESTRING (-77.107876 -12.055624,-77.107741 -12.055624,-77.107664 -12.055704,-77.107568 -12.055929)|0
14344|Oscar R. Benavides (Aux.)|5|SRID=4326;LINESTRING (-77.107568 -12.055929,-77.107588 -12.055679,-77.107553 -12.05559,-77.107497 -12.055538)|0
14345|Juan Pablo II|2|SRID=4326;LINESTRING (-77.114711 -12.057678,-77.114778 -12.056914)|0
14346|Oscar R. Benavides (Aux.)|5|SRID=4326;LINESTRING (-77.114711 -12.057678,-77.114655 -12.057294,-77.114527 -12.057139,-77.114359 -12.057051)|0
14347|Juan Pablo II|2|SRID=4326;LINESTRING (-77.11461 -12.058886,-77.114711 -12.057678)|0
14348|Oscar R. Benavides (Aux.)|5|SRID=4326;LINESTRING (-77.117679 -12.05751,-77.117448 -12.057666,-77.115148 -12.057189,-77.114924 -12.05723,-77.114841 -12.05738,-77.11461 -12.058886)|0
14349|Juan Pablo II|2|SRID=4326;LINESTRING (-77.114799 -12.056144,-77.11488 -12.0535)|0
