usuario,nombre_ruta,id_ruta,tipo_error,link
Ale,X-EM62A-I,4275106,3,www.openstreetmap.org/relation/4275106#map=19/-12.0264707/-77.0752943
Ale,X-EM62A-I,4275106,3,www.openstreetmap.org/relation/4275106#map=19/-12.028217/-76.9321283
Ale,X-EM62A-I,4275106,3,www.openstreetmap.org/relation/4275106#map=19/-12.054681/-76.9647508
Ale,X-EM62A-I,4275106,3,www.openstreetmap.org/relation/4275106#map=19/-12.0302536/-76.9281945
Ale,X-EM62A-I,4275106,3,www.openstreetmap.org/relation/4275106#map=19/-12.070698/-77.0779828
Ale,X-EM62A-I,4275106,3,www.openstreetmap.org/relation/4275106#map=19/-12.0702659/-77.0778951
Ale,X-EM62A-I,4275106,1,www.openstreetmap.org/relation/4275106#map=19/-12.0194375/-77.0898105
Ale,X-EM62A-I,4275106,1,www.openstreetmap.org/relation/4275106#map=19/-12.0546175/-76.9646063
Ale,X-EM62A-I,4275106,1,www.openstreetmap.org/relation/4275106#map=19/-12.0775591/-76.9890453
Ale,X-EM62A-I,4275106,3,www.openstreetmap.org/relation/4275106#map=19/-12.0776268/-76.9891443
Ale,X-EM62A-I,4275106,3,www.openstreetmap.org/relation/4275106#map=19/-12.0704616/-76.9886358
Ale,X-EM62A-I,4275106,3,www.openstreetmap.org/relation/4275106#map=19/-12.0433643/-76.9702457
Ale,X-EM62A-I,4275106,4,www.openstreetmap.org/relation/4275106#map=19/-12.0309255/-76.943308
Ale,X-EM62A-I,4275106,4,www.openstreetmap.org/relation/4275106#map=19/-12.0308687/-76.9430787
Ale,X-EM62A-I,4275106,3,www.openstreetmap.org/relation/4275106#map=19/-12.0330015/-76.9498126
Ale,X-EM62A-I,4275106,3,www.openstreetmap.org/relation/4275106#map=19/-12.0330706/-76.9499829
Ale,X-EM62A-I,4275106,4,www.openstreetmap.org/relation/4275106#map=19/-12.0298577/-76.9274251
Ale,X-EM62A-I,4275106,5,www.openstreetmap.org/relation/4275106#map=19/-12.0301142/-76.9277897
Ale,X-EM62B-I,4275199,3,www.openstreetmap.org/relation/4275199#map=19/-12.0357867/-77.0776993
Ale,X-EM62B-I,4275199,3,www.openstreetmap.org/relation/4275199#map=19/-12.0356845/-77.0777617
Ale,X-EM62B-I,4275199,1,www.openstreetmap.org/relation/4275199#map=19/-12.0369793/-76.9627392
Ale,X-EM62B-I,4275199,6,www.openstreetmap.org/relation/4275199#map=19/-12.0546468/-76.9646725
Ale,X-EM62B-I,4275199,3,www.openstreetmap.org/relation/4275199#map=19/-12.0546175/-76.9646063
Ale,X-EM62B-I,4275199,3,www.openstreetmap.org/relation/4275199#map=19/-12.0435181/-76.9701764
Ale,X-EM62B-I,4275199,1,www.openstreetmap.org/relation/4275199#map=19/-12.0328086/-76.9646834
Ale,X-EM62B-I,4275199,1,www.openstreetmap.org/relation/4275199#map=19/-12.0212314/-77.0861722
Ale,X-EM62B-I,4275199,3,www.openstreetmap.org/relation/4275199#map=19/-12.070698/-77.0779828
Ale,X-EM62B-I,4275199,3,www.openstreetmap.org/relation/4275199#map=19/-12.0702659/-77.0778951
Ale,X-EM62B-I,4275199,3,www.openstreetmap.org/relation/4275199#map=19/-12.0405472/-76.9712502
Ale,X-EM62B-I,4275199,1,www.openstreetmap.org/relation/4275199#map=19/-12.0775591/-76.9890453
Ale,X-EM62B-I,4275199,3,www.openstreetmap.org/relation/4275199#map=19/-12.0707668/-76.9887024
Ale,X-EM62B-I,4275199,3,www.openstreetmap.org/relation/4275199#map=19/-12.0704616/-76.9886358
Ale,X-EM62B-I,4275199,3,www.openstreetmap.org/relation/4275199#map=19/-12.0370465/-76.9628534
Ale,X-EM62B-I,4275199,3,www.openstreetmap.org/relation/4275199#map=19/-12.026689/-77.0755003
Ale,X-EM62B-I,4275199,3,www.openstreetmap.org/relation/4275199#map=19/-12.0264707/-77.0752943
Ale,X-EM62B-I,4275199,3,www.openstreetmap.org/relation/4275199#map=19/-12.0433643/-76.9702457
Ale,X-EM62B-I,4275199,3,www.openstreetmap.org/relation/4275199#map=19/-12.0406766/-76.9712969
Ale,X-EM62B-I,4275199,1,www.openstreetmap.org/relation/4275199#map=19/-12.0551266/-76.9646574
Ale,X-EM62B-I,4275199,6,www.openstreetmap.org/relation/4275199#map=19/-12.054681/-76.9647508
Ale,X-EM62B-I,4275199,3,www.openstreetmap.org/relation/4275199#map=19/-12.0776268/-76.9891443
Ale,X-EM64-I,4275251,1,www.openstreetmap.org/relation/4275251#map=19/-12.0781154/-77.0107659
Ale,X-EM64-I,4275251,3,www.openstreetmap.org/relation/4275251#map=19/-12.0137275/-76.9014485
Ale,X-EM64-I,4275251,3,www.openstreetmap.org/relation/4275251#map=19/-12.0435181/-76.9701764
Ale,X-EM64-I,4275251,3,www.openstreetmap.org/relation/4275251#map=19/-12.0434722/-76.9702982
Ale,X-EM64-I,4275251,3,www.openstreetmap.org/relation/4275251#map=19/-12.0143725/-76.9007417
Ale,X-EM64-I,4275251,3,www.openstreetmap.org/relation/4275251#map=19/-12.0332005/-76.9499451
Ale,X-EM64-I,4275251,3,www.openstreetmap.org/relation/4275251#map=19/-12.0331376/-76.9497765
Ale,X-EM64-I,4275251,4,www.openstreetmap.org/relation/4275251#map=19/-12.0139767/-76.901158
Ale,X-EM64-I,4275251,4,www.openstreetmap.org/relation/4275251#map=19/-12.0143447/-76.9007699
Ale,X-EM64-I,4275251,3,www.openstreetmap.org/relation/4275251#map=19/-12.0302818/-76.927731
Ale,X-EM64-I,4275251,3,www.openstreetmap.org/relation/4275251#map=19/-12.029965/-76.9273636
Ale,X-EM64-I,4275251,1,www.openstreetmap.org/relation/4275251#map=19/-11.9795205/-76.9055899
Ale,X-EM64-I,4275251,3,www.openstreetmap.org/relation/4275251#map=19/-12.0309255/-76.943308
Ale,X-EM64-I,4275251,3,www.openstreetmap.org/relation/4275251#map=19/-12.0308687/-76.9430787
Ale,X-EM65-I,4275312,1,www.openstreetmap.org/relation/4275312#map=19/-12.0125104/-76.9030075
Ale,X-EM65-I,4275312,1,www.openstreetmap.org/relation/4275312#map=19/-12.0307633/-77.0106684
Ale,X-EM67-I,4276570,3,www.openstreetmap.org/relation/4276570#map=19/-12.0453611/-76.9764357
Ale,X-EM67-I,4276570,1,www.openstreetmap.org/relation/4276570#map=19/-12.0737079/-76.9558355
Ale,X-EM67-I,4276570,1,www.openstreetmap.org/relation/4276570#map=19/-12.0738199/-76.9558788
Ale,X-EM67-I,4276570,3,www.openstreetmap.org/relation/4276570#map=19/-12.0677837/-76.9585394
Ale,X-EM67-I,4276570,3,www.openstreetmap.org/relation/4276570#map=19/-12.0715038/-76.9567818
Ale,X-EM67-I,4276570,1,www.openstreetmap.org/relation/4276570#map=19/-12.0438291/-76.9792579
Ale,X-EM67-I,4276570,3,www.openstreetmap.org/relation/4276570#map=19/-12.0716665/-76.9567292
Ale,X-EM67-I,4276570,1,www.openstreetmap.org/relation/4276570#map=19/-12.078911/-76.9164039
Ale,X-EM67-I,4276570,3,www.openstreetmap.org/relation/4276570#map=19/-12.0679163/-76.9584725
Ale,X-EM67-I,4276570,3,www.openstreetmap.org/relation/4276570#map=19/-12.0438922/-76.9791526
Ale,X-EM67-I,4276570,1,www.openstreetmap.org/relation/4276570#map=19/-12.0469044/-76.981108
Ale,X-EM67-I,4276570,3,www.openstreetmap.org/relation/4276570#map=19/-12.0455577/-76.9768746
Ale,X-EM67-I,4276570,3,www.openstreetmap.org/relation/4276570#map=19/-12.055078/-76.9647961
Ale,X-EM67-I,4276570,3,www.openstreetmap.org/relation/4276570#map=19/-12.0551266/-76.9646574
Ale,X-EM71-I,4276585,3,www.openstreetmap.org/relation/4276585#map=19/-12.0584992/-77.0240695
Ale,X-EM71-I,4276585,3,www.openstreetmap.org/relation/4276585#map=19/-12.0584703/-77.0238798
Ale,X-EM71-I,4276585,1,www.openstreetmap.org/relation/4276585#map=19/-12.086251/-77.046111
Ale,X-EM71-I,4276585,1,www.openstreetmap.org/relation/4276585#map=19/-11.9651074/-76.9710595
Ale,X-EM71-I,4276585,3,www.openstreetmap.org/relation/4276585#map=19/-12.0277121/-77.0012101
Ale,X-EM71-I,4276585,3,www.openstreetmap.org/relation/4276585#map=19/-12.0278112/-77.0011693
Ale,X-EM71-I,4276585,3,www.openstreetmap.org/relation/4276585#map=19/-12.0712756/-77.0282761
Ale,X-EM71-I,4276585,3,www.openstreetmap.org/relation/4276585#map=19/-11.9651801/-76.9711288
Ale,X-EM71-I,4276585,1,www.openstreetmap.org/relation/4276585#map=19/-11.964134/-76.970164
Ale,X-EM71-I,4276585,4,www.openstreetmap.org/relation/4276585#map=19/-11.9848565/-77.0068074
Ale,X-EM71-I,4276585,4,www.openstreetmap.org/relation/4276585#map=19/-11.9847149/-77.0067686
Ale,X-EM71-I,4276585,3,www.openstreetmap.org/relation/4276585#map=19/-12.0701621/-77.0284276
Ale,X-EM71-I,4276585,3,www.openstreetmap.org/relation/4276585#map=19/-12.0445435/-77.0193611
Ale,X-EM71-I,4276585,3,www.openstreetmap.org/relation/4276585#map=19/-12.0447105/-77.0194024
Ale,X-EM72-I,4276630,3,www.openstreetmap.org/relation/4276630#map=19/-12.0097554/-76.8223059
Ale,X-EM72-I,4276630,3,www.openstreetmap.org/relation/4276630#map=19/-12.0691419/-77.0117046
Ale,X-EM72-I,4276630,1,www.openstreetmap.org/relation/4276630#map=19/-12.0691849/-77.0119961
Ale,X-EM72-I,4276630,6,www.openstreetmap.org/relation/4276630#map=19/-12.0546468/-76.9646725
Ale,X-EM72-I,4276630,4,www.openstreetmap.org/relation/4276630#map=19/-12.0546175/-76.9646063
Ale,X-EM72-I,4276630,1,www.openstreetmap.org/relation/4276630#map=19/-12.0133634/-76.8250188
Ale,X-EM72-I,4276630,1,www.openstreetmap.org/relation/4276630#map=19/-12.0329081/-76.8189101
Ale,X-EM72-I,4276630,4,www.openstreetmap.org/relation/4276630#map=19/-12.0134974/-76.824978
Ale,X-EM72-I,4276630,1,www.openstreetmap.org/relation/4276630#map=19/-12.0650599/-77.0122745
Ale,X-EM72-I,4276630,1,www.openstreetmap.org/relation/4276630#map=19/-12.0101403/-76.8297654
Ale,X-EM72-I,4276630,3,www.openstreetmap.org/relation/4276630#map=19/-12.010065/-76.8297155
Ale,X-EM72-I,4276630,3,www.openstreetmap.org/relation/4276630#map=19/-12.0187743/-76.8981522
Ale,X-EM72-I,4276630,3,www.openstreetmap.org/relation/4276630#map=19/-12.0190072/-76.8988501
Ale,X-EM72-I,4276630,4,www.openstreetmap.org/relation/4276630#map=19/-12.054681/-76.9647508
Ale,X-EM73-I,4276653,3,www.openstreetmap.org/relation/4276653#map=19/-12.0691419/-77.0117046
Ale,X-EM73-I,4276653,3,www.openstreetmap.org/relation/4276653#map=19/-12.0728064/-77.0139724
Ale,X-EM73-I,4276653,1,www.openstreetmap.org/relation/4276653#map=19/-12.0391127/-77.0463017
Ale,X-EM73-I,4276653,1,www.openstreetmap.org/relation/4276653#map=19/-12.0526192/-76.983587
Ale,X-EM73-I,4276653,1,www.openstreetmap.org/relation/4276653#map=19/-12.0691849/-77.0119961
Ale,X-EM73-I,4276653,3,www.openstreetmap.org/relation/4276653#map=19/-12.07267/-77.0134896
Ale,X-EM74-I,4276660,3,www.openstreetmap.org/relation/4276660#map=19/-12.0403425/-77.0179568
Ale,X-EM74-I,4276660,3,www.openstreetmap.org/relation/4276660#map=19/-12.0404408/-77.0183628
Ale,X-EM74-I,4276660,1,www.openstreetmap.org/relation/4276660#map=19/-11.878615/-77.0055285
Ale,X-EM74-I,4276660,1,www.openstreetmap.org/relation/4276660#map=19/-11.9681201/-77.0041309
Ale,X-EM74-I,4276660,3,www.openstreetmap.org/relation/4276660#map=19/-11.9681596/-77.0044502
Ale,X-EM74-I,4276660,1,www.openstreetmap.org/relation/4276660#map=19/-11.9331739/-76.968982
Ale,X-EM75-I,4276666,3,www.openstreetmap.org/relation/4276666#map=19/-12.0691419/-77.0117046
Ale,X-EM75-I,4276666,1,www.openstreetmap.org/relation/4276666#map=19/-12.0691849/-77.0119961
Ale,X-EM75-I,4276666,6,www.openstreetmap.org/relation/4276666#map=19/-12.0546468/-76.9646725
Ale,X-EM75-I,4276666,4,www.openstreetmap.org/relation/4276666#map=19/-12.0546175/-76.9646063
Ale,X-EM75-I,4276666,1,www.openstreetmap.org/relation/4276666#map=19/-12.0134395/-76.8250724
Ale,X-EM75-I,4276666,1,www.openstreetmap.org/relation/4276666#map=19/-12.0133634/-76.8250188
Ale,X-EM75-I,4276666,1,www.openstreetmap.org/relation/4276666#map=19/-12.0123682/-76.8064023
Ale,X-EM75-I,4276666,1,www.openstreetmap.org/relation/4276666#map=19/-12.0123734/-76.8064659
Ale,X-EM75-I,4276666,1,www.openstreetmap.org/relation/4276666#map=19/-12.0115969/-76.8048405
Ale,X-EM75-I,4276666,1,www.openstreetmap.org/relation/4276666#map=19/-12.0087322/-76.8316304
Ale,X-EM75-I,4276666,1,www.openstreetmap.org/relation/4276666#map=19/-12.0085683/-76.8321561
Ale,X-EM75-I,4276666,1,www.openstreetmap.org/relation/4276666#map=19/-12.0650599/-77.0122745
Ale,X-EM75-I,4276666,1,www.openstreetmap.org/relation/4276666#map=19/-12.0153861/-76.8188899
Ale,X-EM75-I,4276666,1,www.openstreetmap.org/relation/4276666#map=19/-12.0140009/-76.8138045
Ale,X-EM75-I,4276666,1,www.openstreetmap.org/relation/4276666#map=19/-12.0115655/-76.8033441
Ale,X-EM75-I,4276666,3,www.openstreetmap.org/relation/4276666#map=19/-12.0115969/-76.8051087
Ale,X-EM75-I,4276666,1,www.openstreetmap.org/relation/4276666#map=19/-12.0125992/-76.8091752
Ale,X-EM75-I,4276666,1,www.openstreetmap.org/relation/4276666#map=19/-12.0101403/-76.8297654
Ale,X-EM75-I,4276666,3,www.openstreetmap.org/relation/4276666#map=19/-12.010065/-76.8297155
Ale,X-EM75-I,4276666,3,www.openstreetmap.org/relation/4276666#map=19/-12.0187743/-76.8981522
Ale,X-EM75-I,4276666,3,www.openstreetmap.org/relation/4276666#map=19/-12.0190072/-76.8988501
Ale,X-EM75-I,4276666,1,www.openstreetmap.org/relation/4276666#map=19/-12.0140822/-76.8137991
Ale,X-EM75-I,4276666,4,www.openstreetmap.org/relation/4276666#map=19/-12.054681/-76.9647508
Ale,X-EM76-I,4439267,3,www.openstreetmap.org/relation/4439267#map=19/-12.0357867/-77.0776993
Ale,X-EM76-I,4439267,3,www.openstreetmap.org/relation/4439267#map=19/-12.0356845/-77.0777617
Ale,X-EM76-I,4439267,1,www.openstreetmap.org/relation/4439267#map=19/-12.0399508/-76.9974205
Ale,X-EM76-I,4439267,3,www.openstreetmap.org/relation/4439267#map=19/-12.040153/-76.9977063
Ale,X-EM76-I,4439267,3,www.openstreetmap.org/relation/4439267#map=19/-12.0404014/-76.9976279
Ale,X-EM76-I,4439267,1,www.openstreetmap.org/relation/4439267#map=19/-12.0728064/-77.0139724
Ale,X-EM76-I,4439267,3,www.openstreetmap.org/relation/4439267#map=19/-12.0725868/-77.0140382
Ale,X-EM76-I,4439267,1,www.openstreetmap.org/relation/4439267#map=19/-12.0251514/-77.0776521
Ale,X-EM76-I,4439267,1,www.openstreetmap.org/relation/4439267#map=19/-12.0717644/-77.0113431
Ale,X-EM76-I,4439267,1,www.openstreetmap.org/relation/4439267#map=19/-12.0493457/-77.0780627
Ale,X-EM76-I,4439267,3,www.openstreetmap.org/relation/4439267#map=19/-12.0491527/-77.0777517
Ale,X-EM76-I,4439267,3,www.openstreetmap.org/relation/4439267#map=19/-12.0399561/-76.9975684
Ale,X-EM76-I,4439267,3,www.openstreetmap.org/relation/4439267#map=19/-12.0702659/-77.0778951
Ale,X-EM76-I,4439267,3,www.openstreetmap.org/relation/4439267#map=19/-12.026689/-77.0755003
Ale,X-EM76-I,4439267,1,www.openstreetmap.org/relation/4439267#map=19/-12.0080823/-76.9608014
Ale,X-EM76-I,4439267,1,www.openstreetmap.org/relation/4439267#map=19/-12.0260594/-77.0749252
Ale,X-EM76-I,4439267,3,www.openstreetmap.org/relation/4439267#map=19/-12.0718968/-77.0116174
Ale,X-EM76-I,4439267,1,www.openstreetmap.org/relation/4439267#map=19/-12.070698/-77.0779828
Ale,X-EO01-I,4439529,3,www.openstreetmap.org/relation/4439529#map=19/-12.0727173/-76.9928717
Ale,X-EO01-I,4439529,4,www.openstreetmap.org/relation/4439529#map=19/-12.0426206/-77.0239826
Ale,X-EO01-I,4439529,4,www.openstreetmap.org/relation/4439529#map=19/-12.0428776/-77.0241563
Ale,X-EO01-I,4439529,3,www.openstreetmap.org/relation/4439529#map=19/-12.0403425/-77.0179568
Ale,X-EO01-I,4439529,3,www.openstreetmap.org/relation/4439529#map=19/-12.0404408/-77.0183628
Ale,X-EO01-I,4439529,1,www.openstreetmap.org/relation/4439529#map=19/-11.9672589/-76.9705458
Ale,X-EO01-I,4439529,1,www.openstreetmap.org/relation/4439529#map=19/-12.0416672/-77.0214403
Ale,X-EO01-I,4439529,3,www.openstreetmap.org/relation/4439529#map=19/-12.0728064/-77.0139724
Ale,X-EO01-I,4439529,4,www.openstreetmap.org/relation/4439529#map=19/-12.0427112/-77.0240468
Ale,X-EO01-I,4439529,4,www.openstreetmap.org/relation/4439529#map=19/-12.0425581/-77.0239258
Ale,X-EO01-I,4439529,1,www.openstreetmap.org/relation/4439529#map=19/-11.9847669/-77.0066221
Ale,X-EO01-I,4439529,1,www.openstreetmap.org/relation/4439529#map=19/-12.0727833/-76.9929727
Ale,X-EO01-I,4439529,1,www.openstreetmap.org/relation/4439529#map=19/-12.0734601/-77.0164655
Ale,X-EO01-I,4439529,3,www.openstreetmap.org/relation/4439529#map=19/-12.0734555/-77.016449
Ale,X-EO01-I,4439529,1,www.openstreetmap.org/relation/4439529#map=19/-11.9848565/-77.0068074
Ale,X-EO01-I,4439529,1,www.openstreetmap.org/relation/4439529#map=19/-12.0606494/-76.9784734
Ale,X-EO01-I,4439529,1,www.openstreetmap.org/relation/4439529#map=19/-12.0718968/-77.0116174
Ale,X-EO01-I,4439529,3,www.openstreetmap.org/relation/4439529#map=19/-12.0721102/-77.01159
Ale,X-EO01-I,4439529,4,www.openstreetmap.org/relation/4439529#map=19/-11.9847149/-77.0067686
Ale,X-EO01-I,4439529,4,www.openstreetmap.org/relation/4439529#map=19/-12.0701621/-77.0284276
Ale,X-EO01-I,4439529,3,www.openstreetmap.org/relation/4439529#map=19/-12.07267/-77.0134896
Ale,X-EO01-I,4439529,3,www.openstreetmap.org/relation/4439529#map=19/-12.0592437/-77.0299162
Ale,X-EO01-I,4439529,3,www.openstreetmap.org/relation/4439529#map=19/-12.0430833/-77.0242765
Ale,X-EO01-I,4439529,1,www.openstreetmap.org/relation/4439529#map=19/-12.0416705/-77.0214726
Ale,X-EO01-I,4439529,3,www.openstreetmap.org/relation/4439529#map=19/-12.0589616/-77.0299573
Ale,X-EO01-I,4439529,3,www.openstreetmap.org/relation/4439529#map=19/-12.0425281/-77.0238188
Ale,X-EO05-I,4439613,1,www.openstreetmap.org/relation/4439613#map=19/-12.0449687/-76.9742795
Ale,X-EO05-I,4439613,1,www.openstreetmap.org/relation/4439613#map=19/-11.9368431/-77.0880987
Ale,X-EO05-I,4439613,3,www.openstreetmap.org/relation/4439613#map=19/-11.9698845/-77.0800755
Ale,X-EO05-I,4439613,3,www.openstreetmap.org/relation/4439613#map=19/-11.9908079/-77.0716502
Ale,X-EO05-I,4439613,3,www.openstreetmap.org/relation/4439613#map=19/-12.0517776/-76.9712534
Ale,X-EO05-I,4439613,1,www.openstreetmap.org/relation/4439613#map=19/-12.0728064/-77.0139724
Ale,X-EO05-I,4439613,3,www.openstreetmap.org/relation/4439613#map=19/-12.0725868/-77.0140382
Ale,X-EO05-I,4439613,3,www.openstreetmap.org/relation/4439613#map=19/-12.0595363/-77.0363958
Ale,X-EO05-I,4439613,3,www.openstreetmap.org/relation/4439613#map=19/-12.0596088/-77.0365204
Ale,X-EO05-I,4439613,1,www.openstreetmap.org/relation/4439613#map=19/-12.0602924/-77.0409936
Ale,X-EO05-I,4439613,3,www.openstreetmap.org/relation/4439613#map=19/-11.9912519/-77.0715783
Ale,X-EO05-I,4439613,3,www.openstreetmap.org/relation/4439613#map=19/-12.0088733/-77.0877431
Ale,X-EO05-I,4439613,3,www.openstreetmap.org/relation/4439613#map=19/-12.0600761/-77.0410113
Ale,X-EO05-I,4439613,1,www.openstreetmap.org/relation/4439613#map=19/-12.0212314/-77.0861722
Ale,X-EO05-I,4439613,1,www.openstreetmap.org/relation/4439613#map=19/-11.9764774/-77.0830732
Ale,X-EO05-I,4439613,1,www.openstreetmap.org/relation/4439613#map=19/-12.0449109/-76.9741466
Ale,X-EO05-I,4439613,3,www.openstreetmap.org/relation/4439613#map=19/-12.0405472/-76.9712502
Ale,X-EO05-I,4439613,3,www.openstreetmap.org/relation/4439613#map=19/-12.0520809/-76.9710984
Ale,X-EO05-I,4439613,3,www.openstreetmap.org/relation/4439613#map=19/-12.0309255/-76.943308
Ale,X-EO05-I,4439613,3,www.openstreetmap.org/relation/4439613#map=19/-12.0308978/-76.943478
Ale,X-EO05-I,4439613,3,www.openstreetmap.org/relation/4439613#map=19/-12.0330015/-76.9498126
Ale,X-EO05-I,4439613,3,www.openstreetmap.org/relation/4439613#map=19/-12.0330706/-76.9499829
Ale,X-EO05-I,4439613,3,www.openstreetmap.org/relation/4439613#map=19/-12.0406766/-76.9712969
Ale,X-EO05-I,4439613,1,www.openstreetmap.org/relation/4439613#map=19/-12.0277396/-76.9438743
Ale,X-EO07-I,4442976,1,www.openstreetmap.org/relation/4442976#map=19/-12.0426206/-77.0239826
Ale,X-EO07-I,4442976,1,www.openstreetmap.org/relation/4442976#map=19/-12.076185/-77.0276059
Ale,X-EO07-I,4442976,3,www.openstreetmap.org/relation/4442976#map=19/-12.1424067/-77.0089878
Ale,X-EO07-I,4442976,1,www.openstreetmap.org/relation/4442976#map=19/-12.1926753/-76.9611703
Ale,X-EO07-I,4442976,3,www.openstreetmap.org/relation/4442976#map=19/-12.1930717/-76.9647871
Ale,X-EO07-I,4442976,1,www.openstreetmap.org/relation/4442976#map=19/-12.1929967/-76.9647658
Ale,X-EO07-I,4442976,3,www.openstreetmap.org/relation/4442976#map=19/-12.0416285/-77.0207836
Ale,X-EO07-I,4442976,3,www.openstreetmap.org/relation/4442976#map=19/-12.1476817/-76.9859301
Ale,X-EO07-I,4442976,3,www.openstreetmap.org/relation/4442976#map=19/-12.0426427/-77.0238214
Ale,X-EO07-I,4442976,1,www.openstreetmap.org/relation/4442976#map=19/-12.1423142/-76.9907037
Ale,X-EO07-I,4442976,3,www.openstreetmap.org/relation/4442976#map=19/-12.1420792/-76.9911746
Ale,X-EO07-I,4442976,1,www.openstreetmap.org/relation/4442976#map=19/-12.192727/-76.9611502
Ale,X-EO07-I,4442976,3,www.openstreetmap.org/relation/4442976#map=19/-12.0764854/-77.0278264
Ale,X-EO07-I,4442976,1,www.openstreetmap.org/relation/4442976#map=19/-12.1465973/-77.0087172
Ale,X-EO07-I,4442976,3,www.openstreetmap.org/relation/4442976#map=19/-12.1476125/-76.986066
Ale,X-EO07-I,4442976,1,www.openstreetmap.org/relation/4442976#map=19/-11.9557871/-76.9919538
Ale,X-EO07-I,4442976,3,www.openstreetmap.org/relation/4442976#map=19/-12.1465992/-77.0090671
Ale,X-EO07-I,4442976,3,www.openstreetmap.org/relation/4442976#map=19/-12.0319833/-77.0121356
Ale,X-EO07-I,4442976,3,www.openstreetmap.org/relation/4442976#map=19/-11.9682276/-77.004227
Ale,X-EO07-I,4442976,1,www.openstreetmap.org/relation/4442976#map=19/-11.968132/-77.0042871
Ale,X-EO07-I,4442976,3,www.openstreetmap.org/relation/4442976#map=19/-11.9557938/-76.9919986
Ale,X-EO07-I,4442976,3,www.openstreetmap.org/relation/4442976#map=19/-12.032006/-77.0120709
Ale,X-EO07-I,4442976,1,www.openstreetmap.org/relation/4442976#map=19/-11.96588/-76.9715995
Ale,X-EO07-I,4442976,3,www.openstreetmap.org/relation/4442976#map=19/-12.0415091/-77.0205429
Ale,X-EO07-I,4442976,3,www.openstreetmap.org/relation/4442976#map=19/-12.1465354/-77.0090099
Ale,X-EO07-I,4442976,4,www.openstreetmap.org/relation/4442976#map=19/-12.142934/-77.007369
Ale,X-EO07-I,4442976,1,www.openstreetmap.org/relation/4442976#map=19/-12.1992417/-76.9598186
Ale,X-EO07-I,4442976,3,www.openstreetmap.org/relation/4442976#map=19/-12.1956715/-76.9592779
Ale,X-EO07-I,4442976,1,www.openstreetmap.org/relation/4442976#map=19/-12.2056585/-76.953359
Ale,X-EO17-I,4443104,4,www.openstreetmap.org/relation/4443104#map=19/-12.0426206/-77.0239826
Ale,X-EO17-I,4443104,4,www.openstreetmap.org/relation/4443104#map=19/-12.0428776/-77.0241563
Ale,X-EO17-I,4443104,3,www.openstreetmap.org/relation/4443104#map=19/-12.0403425/-77.0179568
Ale,X-EO17-I,4443104,3,www.openstreetmap.org/relation/4443104#map=19/-12.0404408/-77.0183628
Ale,X-EO17-I,4443104,3,www.openstreetmap.org/relation/4443104#map=19/-12.1116642/-77.0003128
Ale,X-EO17-I,4443104,3,www.openstreetmap.org/relation/4443104#map=19/-12.1118153/-77.0002979
Ale,X-EO17-I,4443104,3,www.openstreetmap.org/relation/4443104#map=19/-12.1290439/-77.0015482
Ale,X-EO17-I,4443104,1,www.openstreetmap.org/relation/4443104#map=19/-11.9380328/-76.9737176
Ale,X-EO17-I,4443104,4,www.openstreetmap.org/relation/4443104#map=19/-11.9848565/-77.0068074
Ale,X-EO17-I,4443104,3,www.openstreetmap.org/relation/4443104#map=19/-11.9709847/-76.9923678
Ale,X-EO17-I,4443104,1,www.openstreetmap.org/relation/4443104#map=19/-12.0840121/-77.0043326
Ale,X-EO17-I,4443104,3,www.openstreetmap.org/relation/4443104#map=19/-12.0841841/-77.0043071
Ale,X-EO17-I,4443104,4,www.openstreetmap.org/relation/4443104#map=19/-11.9847149/-77.0067686
Ale,X-EO17-I,4443104,1,www.openstreetmap.org/relation/4443104#map=19/-12.1293495/-77.0009509
Ale,X-EO17-I,4443104,1,www.openstreetmap.org/relation/4443104#map=19/-12.2227852/-76.9508791
Ale,X-EO17-I,4443104,3,www.openstreetmap.org/relation/4443104#map=19/-12.0589616/-77.0299573
Ale,X-EO17-I,4443104,3,www.openstreetmap.org/relation/4443104#map=19/-12.0425281/-77.0238188
Ale,X-EO17-I,4443104,3,www.openstreetmap.org/relation/4443104#map=19/-12.0430833/-77.0242765
Ale,X-EO17-I,4443104,1,www.openstreetmap.org/relation/4443104#map=19/-12.0416705/-77.0214726
Ale,X-EO17-I,4443104,3,www.openstreetmap.org/relation/4443104#map=19/-12.0592437/-77.0299162
Ale,X-EO17-I,4443104,3,www.openstreetmap.org/relation/4443104#map=19/-12.1292238/-77.0014109
Ale,X-EO17-I,4443104,1,www.openstreetmap.org/relation/4443104#map=19/-12.1401236/-76.9932482
Ale,X-EO17-I,4443104,1,www.openstreetmap.org/relation/4443104#map=19/-12.2103473/-76.9318673
Ale,X-EO17-I,4443104,3,www.openstreetmap.org/relation/4443104#map=19/-12.2160762/-76.9416853
Ale,X-EO17-I,4443104,4,www.openstreetmap.org/relation/4443104#map=19/-12.0425581/-77.0239258
Ale,X-EO17-I,4443104,1,www.openstreetmap.org/relation/4443104#map=19/-12.0416672/-77.0214403
Ale,X-EO17-I,4443104,1,www.openstreetmap.org/relation/4443104#map=19/-11.9711027/-76.9923115
Ale,X-EO17-I,4443104,4,www.openstreetmap.org/relation/4443104#map=19/-12.0427112/-77.0240468
